fightID,timestamp,sourceID,sourceName,targetID,targetName,abilityGUID,abilityName,amount
2,7170851,50,,63,,,,30
2,7170895,48,,63,,,,18185
2,7170941,54,,63,,,,3971
2,7170941,49,,63,,,,10272
2,7170941,56,,63,,,,20862
2,7171029,49,,63,,,,4742
2,7171074,50,,63,,,,17322
2,7171387,58,,63,,,,9613
2,7171387,50,,63,,,,2762
2,7171387,54,,63,,,,1766
2,7171387,53,,63,,,,3194
2,7171387,48,,63,,,,1051
2,7171387,48,,63,,,,839
2,7171387,56,,63,,,,2349
2,7171521,54,,63,,,,6273
2,7171565,48,,63,,,,5359
2,7171655,49,,63,,,,4742
2,7171699,56,,63,,,,15566
2,7171878,55,,63,,,,3496
2,7171922,56,,63,,,,2349
2,7171922,49,,63,,,,43712
2,7171922,49,,62,,,,0
2,7171966,48,,63,,,,2325
2,7172055,56,,63,,,,20862
2,7172144,54,,63,,,,6273
2,7172279,52,,63,,,,3753
2,7172279,49,,63,,,,38
2,7172368,48,,63,,,,18185
2,7172590,55,,63,,,,3496
2,7172678,54,,63,,,,14910
2,7172723,48,,63,,,,2325
2,7172723,54,,63,,,,2481
2,7172813,49,,63,,,,38
2,7172947,56,,63,,,,19717
2,7172990,52,,63,,,,3753
2,7173169,56,,63,,,,15566
2,7173257,54,,63,,,,2481
2,7173302,54,,63,,,,14910
2,7173346,49,,63,,,,43712
2,7173435,56,,63,,,,3233
2,7173435,48,,63,,,,10930
2,7173748,56,,63,,,,19717
2,7173791,50,,63,,,,2249
2,7173969,56,,63,,,,3233
2,7174059,48,,63,,,,9857
2,7174149,50,,63,,,,47
2,7174194,53,,63,,,,11069
2,7174372,55,,63,,,,3509
2,7174417,58,,63,,,,8742
2,7174417,54,,63,,,,2254
2,7174417,53,,63,,,,4076
2,7174417,48,,63,,,,1341
2,7174417,48,,63,,,,1071
2,7174417,49,,63,,,,31776
2,7174417,49,,62,,,,0
2,7174683,50,,63,,,,47
2,7174728,50,,63,,,,23644
2,7174728,50,,62,,,,0
2,7174773,48,,63,,,,4436
2,7174773,52,,63,,,,4849
2,7174864,56,,63,,,,10625
2,7174908,48,,63,,,,10930
2,7174996,53,,63,,,,11069
2,7175041,54,,63,,,,2318
2,7175041,48,,63,,,,2195
2,7175086,55,,63,,,,3509
2,7175086,48,,63,,,,9857
2,7175086,50,,63,,,,2249
2,7175220,54,,63,,,,18391
2,7175398,50,,63,,,,23644
2,7175487,52,,63,,,,4849
2,7175487,56,,63,,,,3470
2,7175576,54,,63,,,,2318
2,7175755,49,,63,,,,30
2,7175799,48,,63,,,,2195
2,7175889,48,,63,,,,14394
2,7175977,54,,63,,,,18391
2,7176022,56,,63,,,,3470
2,7176112,52,,63,,,,3647
2,7176245,49,,63,,,,31776
2,7176245,50,,63,,,,44972
2,7176245,50,,62,,,,0
2,7176290,49,,63,,,,30
2,7176290,55,,63,,,,26438
2,7176379,48,,63,,,,4436
2,7176469,56,,63,,,,10625
2,7176647,53,,63,,,,10908
2,7176736,52,,63,,,,3647
2,7176826,50,,63,,,,44972
2,7176826,56,,63,,,,7201
2,7176826,52,,63,,,,2489
2,7176871,49,,63,,,,42527
2,7176871,49,,62,,,,0
2,7176915,55,,63,,,,26438
2,7176915,55,,63,,,,14023
2,7177048,55,,63,,,,1838
2,7177271,52,,63,,,,8429
2,7177360,48,,63,,,,14394
2,7177360,52,,63,,,,2489
2,7177360,54,,63,,,,2382
2,7177405,58,,63,,,,10234
2,7177405,54,,63,,,,1875
2,7177405,53,,63,,,,3391
2,7177405,48,,63,,,,1116
2,7177405,48,,63,,,,891
2,7177405,50,,63,,,,2961
2,7177449,53,,63,,,,10908
2,7177449,54,,63,,,,11410
2,7177539,55,,63,,,,14023
2,7177539,56,,63,,,,3342
2,7177583,55,,63,,,,1838
2,7177628,50,,63,,,,27
2,7177673,55,,63,,,,7177
2,7177807,52,,63,,,,8429
2,7177896,54,,63,,,,2382
2,7177941,52,,63,,,,12414
2,7178076,56,,63,,,,3342
2,7178076,54,,63,,,,11410
2,7178076,54,,63,,,,7634
2,7178121,56,,63,,,,7201
2,7178121,48,,63,,,,2224
2,7178165,50,,63,,,,27
2,7178344,48,,63,,,,11387
2,7178433,49,,63,,,,42527
2,7178477,55,,63,,,,7177
2,7178565,52,,63,,,,12414
2,7178698,54,,63,,,,7634
2,7178744,56,,63,,,,16517
2,7178877,48,,63,,,,2224
2,7178967,48,,63,,,,4276
2,7179056,53,,63,,,,11279
2,7179235,49,,63,,,,39
2,7179368,49,,63,,,,22177
2,7179457,55,,63,,,,10726
2,7179592,56,,63,,,,16517
2,7179592,56,,63,,,,2159
2,7179592,54,,63,,,,8464
2,7179681,54,,63,,,,4017
2,7179681,50,,63,,,,17532
2,7179769,49,,63,,,,39
2,7179769,52,,63,,,,11983
2,7179814,48,,63,,,,11387
2,7179859,53,,63,,,,11279
2,7179859,55,,63,,,,1864
2,7180038,55,,63,,,,5266
2,7180083,55,,63,,,,10726
2,7180128,56,,63,,,,2159
2,7180128,49,,63,,,,22177
2,7180217,54,,63,,,,4017
2,7180217,52,,63,,,,4105
2,7180396,55,,63,,,,1864
2,7180396,54,,63,,,,8464
2,7180396,52,,63,,,,11983
2,7180396,58,,63,,,,9347
2,7180396,54,,63,,,,1712
2,7180396,53,,63,,,,3097
2,7180396,48,,63,,,,1019
2,7180396,48,,63,,,,814
2,7180396,50,,63,,,,2704
2,7180574,48,,63,,,,4276
2,7180707,56,,63,,,,19890
2,7180751,52,,63,,,,4105
2,7180796,55,,63,,,,5266
2,7180841,48,,63,,,,8775
2,7180976,50,,63,,,,17532
2,7181198,48,,63,,,,2289
2,7181242,49,,63,,,,17720
2,7181242,49,,62,,,,0
2,7181465,56,,63,,,,19890
2,7181465,53,,63,,,,10271
2,7181645,56,,63,,,,4378
2,7181868,48,,63,,,,4328
2,7181912,55,,63,,,,12284
2,7181957,48,,63,,,,2289
2,7182136,50,,63,,,,11813
2,7182180,56,,63,,,,4378
2,7182268,53,,63,,,,10271
2,7182268,52,,63,,,,11261
2,7182313,48,,63,,,,8775
2,7182402,49,,63,,,,17720
2,7182536,54,,63,,,,31099
2,7182580,49,,63,,,,13786
2,7182670,56,,63,,,,18424
2,7182670,55,,63,,,,1960
2,7182716,55,,63,,,,6544
2,7182716,49,,63,,,,30
2,7182804,54,,63,,,,2351
2,7183071,55,,63,,,,12284
2,7183161,54,,63,,,,31099
2,7183161,50,,63,,,,28
2,7183205,55,,63,,,,1960
2,7183250,49,,63,,,,30
2,7183295,48,,63,,,,6596
2,7183339,54,,63,,,,2351
2,7183339,49,,63,,,,13786
2,7183385,58,,63,,,,7927
2,7183385,54,,63,,,,1452
2,7183385,53,,63,,,,2627
2,7183385,48,,63,,,,864
2,7183385,48,,63,,,,690
2,7183385,50,,63,,,,2294
2,7183429,50,,63,,,,11813
2,7183472,48,,63,,,,4328
2,7183607,52,,63,,,,2506
2,7183695,55,,63,,,,6544
2,7183695,50,,63,,,,28
2,7183695,56,,63,,,,3408
2,7183785,56,,63,,,,18424
2,7183919,52,,63,,,,11261
2,7183919,53,,63,,,,17504
2,7184142,52,,63,,,,2506
2,7184232,56,,63,,,,3408
2,7184276,48,,63,,,,2340
2,7184410,55,,63,,,,11461
2,7184499,54,,63,,,,29395
2,7184588,50,,63,,,,10915
2,7184632,56,,63,,,,13452
2,7184721,53,,63,,,,17504
2,7184765,48,,63,,,,6596
2,7184765,52,,63,,,,7986
2,7185035,48,,63,,,,2340
2,7185123,54,,63,,,,29395
2,7185123,54,,63,,,,2278
2,7185301,52,,63,,,,7986
2,7185434,56,,63,,,,13452
2,7185478,55,,63,,,,11461
2,7185478,55,,63,,,,1910
2,7185656,54,,63,,,,2278
2,7185745,56,,63,,,,3174
2,7185790,48,,63,,,,6667
2,7185878,50,,63,,,,10915
2,7186012,55,,63,,,,1910
2,7186279,56,,63,,,,3174
2,7186413,58,,63,,,,8203
2,7186413,54,,63,,,,1503
2,7186413,53,,63,,,,2718
2,7186413,48,,63,,,,894
2,7186413,48,,63,,,,714
2,7186413,50,,63,,,,2373
2,7186502,49,,63,,,,12311
2,7186592,56,,63,,,,12515
2,7186681,54,,63,,,,9497
2,7186725,53,,63,,,,11007
2,7186904,55,,63,,,,8056
2,7186992,52,,63,,,,2537
2,7187082,50,,63,,,,10849
2,7187260,48,,63,,,,6667
2,7187260,52,,63,,,,9012
2,7187304,54,,63,,,,9497
2,7187304,49,,63,,,,12311
2,7187304,54,,63,,,,7881
2,7187348,56,,63,,,,12515
2,7187348,48,,63,,,,2277
2,7187436,54,,63,,,,3803
2,7187526,53,,63,,,,11007
2,7187526,52,,63,,,,2537
2,7187703,49,,63,,,,46
2,7187792,49,,63,,,,13526
2,7187837,56,,63,,,,2642
2,7187881,52,,63,,,,9012
2,7187969,54,,63,,,,7881
2,7187969,54,,63,,,,3803
2,7188104,48,,63,,,,2277
2,7188237,49,,63,,,,46
2,7188238,48,,63,,,,10454
2,7188282,55,,63,,,,1869
2,7188370,56,,63,,,,2642
2,7188370,50,,63,,,,10849
2,7188549,55,,63,,,,8056
2,7188549,49,,63,,,,13526
2,7188549,56,,63,,,,9307
2,7188816,55,,63,,,,1869
2,7188861,54,,63,,,,11336
2,7189039,48,,63,,,,9785
2,7189173,53,,63,,,,10236
2,7189395,58,,63,,,,8674
2,7189395,54,,63,,,,1589
2,7189395,53,,63,,,,2874
2,7189395,48,,63,,,,946
2,7189395,48,,63,,,,755
2,7189395,50,,63,,,,2510
2,7189395,55,,63,,,,4675
2,7189529,50,,63,,,,18827
2,7189662,54,,63,,,,11336
2,7189707,48,,63,,,,10454
2,7189707,50,,63,,,,29
2,7189752,54,,63,,,,3922
2,7189752,52,,63,,,,11239
2,7189840,56,,63,,,,9307
2,7189930,56,,63,,,,3411
2,7189975,53,,63,,,,10236
2,7190064,48,,63,,,,9785
2,7190153,48,,63,,,,2336
2,7190243,50,,63,,,,29
2,7190287,55,,63,,,,4675
2,7190287,54,,63,,,,3922
2,7190287,49,,63,,,,13269
2,7190375,52,,63,,,,2389
2,7190464,56,,63,,,,3411
2,7190509,56,,63,,,,12131
2,7190598,48,,63,,,,6482
2,7190821,50,,63,,,,18827
2,7190910,48,,63,,,,2336
2,7190910,52,,63,,,,2389
2,7190910,49,,63,,,,13269
2,7191045,54,,63,,,,7190
2,7191088,55,,63,,,,2983
2,7191178,49,,63,,,,29
2,7191267,52,,63,,,,11239
2,7191267,48,,63,,,,4127
2,7191356,56,,63,,,,12131
2,7191624,55,,63,,,,2983
2,7191669,54,,63,,,,7190
2,7191713,49,,63,,,,29
2,7191758,49,,63,,,,12319
2,7191892,53,,63,,,,11028
2,7191981,56,,63,,,,2141
2,7191981,55,,63,,,,8201
2,7192070,48,,63,,,,6482
2,7192070,54,,63,,,,4921
2,7192249,52,,63,,,,13394
2,7192383,49,,63,,,,12319
2,7192383,58,,63,,,,9721
2,7192383,54,,63,,,,1781
2,7192383,53,,63,,,,3221
2,7192383,48,,63,,,,1060
2,7192383,48,,63,,,,846
2,7192383,50,,63,,,,2813
2,7192473,56,,63,,,,16186
2,7192517,56,,63,,,,2141
2,7192607,54,,63,,,,4921
2,7192696,53,,63,,,,11028
2,7192785,53,,63,,,,6046
2,7192875,48,,63,,,,4127
2,7192875,52,,63,,,,13394
2,7192875,48,,63,,,,6829
2,7192965,48,,63,,,,2311
2,7193053,55,,63,,,,8201
2,7193186,50,,63,,,,30
2,7193231,54,,63,,,,10932
2,7193276,49,,63,,,,19788
2,7193722,48,,63,,,,2311
2,7193722,50,,63,,,,30
2,7193767,52,,63,,,,3206
2,7193812,53,,63,,,,6046
2,7193856,54,,63,,,,10932
2,7193901,49,,63,,,,19788
2,7193901,55,,63,,,,3073
2,7194035,56,,63,,,,2610
2,7194080,56,,63,,,,16186
2,7194303,52,,63,,,,3206
2,7194347,48,,63,,,,6829
2,7194348,49,,63,,,,16863
2,7194392,54,,63,,,,2948
2,7194437,55,,63,,,,3073
2,7194437,56,,63,,,,21976
2,7194437,50,,63,,,,21431
2,7194482,55,,63,,,,16842
2,7194527,53,,63,,,,10813
2,7194527,54,,63,,,,7413
2,7194570,56,,63,,,,2610
2,7194661,49,,63,,,,29
2,7194704,52,,63,,,,6105
2,7194928,54,,63,,,,2948
2,7195151,54,,63,,,,7413
2,7195151,53,,63,,,,3759
2,7195151,48,,63,,,,6661
2,7195195,49,,63,,,,29
2,7195195,56,,63,,,,11137
2,7195240,52,,63,,,,6105
2,7195329,53,,63,,,,10813
2,7195418,58,,63,,,,9284
2,7195418,54,,63,,,,1701
2,7195418,53,,63,,,,3077
2,7195418,48,,63,,,,1012
2,7195418,48,,63,,,,808
2,7195418,50,,63,,,,2686
2,7195418,54,,63,,,,18423
2,7195507,49,,63,,,,16863
2,7195553,56,,63,,,,1334
2,7196177,49,,62,,,,27051
2,7196668,56,,62,,,,13226
2,7196668,56,,62,,,,2710
2,7196936,55,,62,,,,2455
2,7196980,55,,62,,,,7474
2,7197025,50,,62,,,,17840
2,7197114,49,,62,,,,8352
2,7197159,52,,62,,,,2585
2,7197203,56,,62,,,,2710
2,7197203,52,,62,,,,9355
2,7197337,48,,62,,,,8350
2,7197337,48,,62,,,,2872
2,7197471,56,,62,,,,13226
2,7197471,55,,62,,,,2455
2,7197603,49,,62,,,,27051
2,7197604,54,,62,,,,7658
2,7197604,54,,62,,,,2931
2,7197693,52,,62,,,,2585
2,7197693,49,,62,,,,8352
2,7197738,49,,62,,,,4603
2,7197828,52,,62,,,,9355
2,7197871,55,,62,,,,7474
2,7198094,48,,62,,,,2872
2,7198139,54,,62,,,,2931
2,7198139,49,,62,,,,29
2,7198228,54,,62,,,,7658
2,7198317,50,,62,,,,17840
2,7198361,49,,62,,,,4603
2,7198406,58,,62,,,,7535
2,7198406,54,,62,,,,1945
2,7198406,48,,62,,,,1157
2,7198406,48,,62,,,,924
2,7198406,53,,62,,,,3509
2,7198584,56,,62,,,,16552
2,7198673,49,,62,,,,29
2,7198673,49,,62,,,,42567
2,7198718,56,,62,,,,4074
2,7198806,48,,62,,,,8350
2,7199252,56,,62,,,,4074
2,7199343,56,,62,,,,16552
2,7199431,48,,62,,,,3169
2,7199476,55,,62,,,,10516
2,7199521,50,,62,,,,10886
2,7199565,53,,62,,,,17274
2,7199699,52,,62,,,,11218
2,7199744,55,,62,,,,1916
2,7199922,54,,62,,,,3004
2,7199922,48,,62,,,,2365
2,7199966,54,,62,,,,10167
2,7200055,48,,62,,,,3169
2,7200278,55,,62,,,,1916
2,7200366,53,,62,,,,17274
2,7200455,54,,62,,,,3004
2,7200500,49,,62,,,,42567
2,7200500,56,,62,,,,15214
2,7200545,55,,62,,,,10516
2,7200545,52,,62,,,,2416
2,7200679,48,,62,,,,2365
2,7200768,54,,62,,,,10167
2,7200768,56,,62,,,,2659
2,7200812,50,,62,,,,10886
2,7200946,54,,62,,,,7881
2,7201080,52,,62,,,,2416
2,7201125,49,,62,,,,43922
2,7201214,52,,62,,,,11218
2,7201303,56,,62,,,,2659
2,7201393,58,,62,,,,7719
2,7201393,54,,62,,,,1994
2,7201393,48,,62,,,,1183
2,7201393,48,,62,,,,946
2,7201393,53,,62,,,,3596
2,7201526,48,,62,,,,6714
2,7201571,54,,62,,,,7881
2,7201615,49,,62,,,,30
2,7201793,56,,62,,,,15214
2,7201972,55,,62,,,,12676
2,7201972,53,,62,,,,20856
2,7202150,49,,62,,,,30
2,7202194,54,,62,,,,13763
2,7202194,52,,62,,,,8228
2,7202238,54,,62,,,,2298
2,7202461,56,,62,,,,16989
2,7202506,48,,62,,,,2244
2,7202551,55,,62,,,,12676
2,7202551,55,,62,,,,2268
2,7202595,55,,62,,,,4180
2,7202685,49,,62,,,,43922
2,7202730,52,,62,,,,8228
2,7202774,53,,62,,,,20856
2,7202774,54,,62,,,,2298
2,7202819,54,,62,,,,13763
2,7202819,56,,62,,,,4158
2,7202998,48,,62,,,,6714
2,7203087,55,,62,,,,2268
2,7203220,55,,62,,,,4180
2,7203264,48,,62,,,,2244
2,7203354,56,,62,,,,4158
2,7203577,56,,62,,,,16989
2,7203577,48,,62,,,,10416
2,7203933,52,,62,,,,3979
2,7204245,48,,62,,,,15507
2,7204379,58,,62,,,,13040
2,7204379,54,,62,,,,2147
2,7204379,48,,62,,,,1274
2,7204379,48,,62,,,,1018
2,7204379,53,,62,,,,3873
2,7204379,55,,62,,,,2364
2,7204379,55,,62,,,,2364
2,7204379,53,,62,,,,10984
2,7204424,56,,62,,,,19754
2,7204470,52,,62,,,,3979
2,7204470,55,,62,,,,30705
2,7204691,52,,62,,,,7744
2,7204869,56,,62,,,,2090
2,7204869,48,,62,,,,8943
2,7205047,48,,62,,,,10416
2,7205047,49,,62,,,,12538
2,7205092,54,,62,,,,38447
2,7205092,48,,62,,,,2169
2,7205180,56,,62,,,,19754
2,7205180,55,,62,,,,30705
2,7205180,53,,62,,,,10984
2,7205269,48,,62,,,,15507
2,7205314,52,,62,,,,7744
2,7205359,55,,62,,,,2311
2,7205359,54,,62,,,,2417
2,7205403,56,,62,,,,2090
2,7205671,48,,62,,,,10644
2,7205715,54,,62,,,,38447
2,7205849,48,,62,,,,2169
2,7205849,49,,62,,,,12538
2,7205894,55,,62,,,,2311
2,7205894,54,,62,,,,2417
2,7206118,49,,62,,,,21748
2,7206252,55,,62,,,,18946
2,7206386,56,,62,,,,10426
2,7206476,48,,62,,,,8943
2,7206520,54,,62,,,,30391
2,7206786,48,,62,,,,10360
2,7206831,53,,62,,,,10835
2,7206875,55,,62,,,,18946
2,7206875,49,,62,,,,21748
2,7206920,56,,62,,,,3159
2,7206920,50,,62,,,,11098
2,7207009,55,,62,,,,16900
2,7207054,52,,62,,,,3905
2,7207142,54,,62,,,,30391
2,7207142,48,,62,,,,10644
2,7207232,56,,62,,,,10426
2,7207321,48,,62,,,,10360
2,7207321,52,,62,,,,2615
2,7207411,58,,62,,,,10705
2,7207411,54,,62,,,,1762
2,7207411,48,,62,,,,1046
2,7207411,48,,62,,,,836
2,7207411,53,,62,,,,3179
2,7207411,55,,62,,,,1940
2,7207411,55,,62,,,,1940
2,7207455,56,,62,,,,3159
2,7207633,55,,62,,,,16900
2,7207633,53,,62,,,,10835
2,7207677,52,,62,,,,3905
2,7207677,54,,62,,,,3682
2,7207677,48,,62,,,,3736
2,7207722,55,,62,,,,8587
2,7207767,48,,62,,,,6440
2,7207857,52,,62,,,,2615
2,7207901,52,,62,,,,9719
2,7208169,55,,62,,,,2331
2,7208214,54,,62,,,,3682
2,7208214,50,,62,,,,11098
2,7208347,56,,62,,,,23977
2,7208436,48,,62,,,,3736
2,7208527,55,,62,,,,8587
2,7208527,52,,62,,,,9719
2,7208571,49,,62,,,,9977
2,7208659,49,,62,,,,31
2,7208703,55,,62,,,,2331
2,7208703,54,,62,,,,7477
2,7208970,56,,62,,,,2612
2,7209103,56,,62,,,,23977
2,7209193,49,,62,,,,31
2,7209237,48,,62,,,,6440
2,7209237,49,,62,,,,9977
2,7209237,53,,62,,,,17659
2,7209327,54,,62,,,,7477
2,7209372,50,,62,,,,11365
2,7209505,56,,62,,,,2612
2,7209550,55,,62,,,,9318
2,7209997,54,,62,,,,4657
2,7210042,53,,62,,,,17659
2,7210042,49,,62,,,,25299
2,7210310,56,,62,,,,9639
2,7210399,58,,62,,,,11952
2,7210399,54,,62,,,,1968
2,7210399,48,,62,,,,1168
2,7210399,48,,62,,,,933
2,7210399,53,,62,,,,3550
2,7210399,55,,62,,,,2167
2,7210399,55,,62,,,,2166
2,7210532,54,,62,,,,4657
2,7210667,50,,62,,,,11365
2,7210667,49,,62,,,,25299
2,7210711,52,,62,,,,2395
2,7210979,55,,62,,,,3750
2,7210979,54,,62,,,,8502
2,7211023,56,,62,,,,3473
2,7211201,55,,62,,,,9318
2,7211246,52,,62,,,,2395
2,7211514,55,,62,,,,3750
2,7211559,56,,62,,,,3473
2,7211559,49,,62,,,,34977
2,7211603,56,,62,,,,9639
2,7211603,54,,62,,,,8502
2,7211648,53,,62,,,,10306
2,7211827,50,,62,,,,11490
2,7212006,55,,62,,,,3352
2,7212139,49,,62,,,,36
2,7212183,49,,62,,,,34977
2,7212229,56,,62,,,,21247
2,7212318,54,,62,,,,2436
2,7212452,53,,62,,,,10306
2,7212631,55,,62,,,,3352
2,7212676,49,,62,,,,36
2,7212676,54,,62,,,,15496
2,7212853,54,,62,,,,2436
2,7213032,56,,62,,,,21247
2,7213077,56,,62,,,,2136
2,7213122,50,,62,,,,11490
2,7213300,54,,62,,,,15496
2,7213345,54,,62,,,,14162
2,7213390,58,,62,,,,10720
2,7213390,54,,62,,,,1765
2,7213390,48,,62,,,,1048
2,7213390,48,,62,,,,837
2,7213390,53,,62,,,,3184
2,7213390,55,,62,,,,1943
2,7213390,55,,62,,,,1943
2,7213613,56,,62,,,,2136
2,7213747,49,,62,,,,27235
2,7213791,55,,62,,,,2136
2,7214104,54,,62,,,,14162
2,7214104,53,,62,,,,17182
2,7214104,52,,62,,,,2608
2,7214194,56,,62,,,,12602
2,7214283,50,,62,,,,11317
2,7214327,55,,62,,,,2136
2,7214460,55,,62,,,,4171
2,7214638,52,,62,,,,2608
2,7214638,54,,62,,,,2445
2,7214906,53,,62,,,,17182
2,7215084,55,,62,,,,4171
2,7215129,56,,62,,,,2579
2,7215173,54,,62,,,,2445
2,7215173,49,,62,,,,27235
2,7215484,54,,62,,,,5878
2,7215573,50,,62,,,,11317
2,7215662,56,,62,,,,2579
2,7215752,52,,62,,,,22350
2,7215796,56,,62,,,,12602
2,7216109,54,,62,,,,5878
2,7216153,56,,62,,,,17079
2,7216243,49,,62,,,,24390
2,7216377,58,,62,,,,12228
2,7216377,54,,62,,,,2013
2,7216377,48,,62,,,,1195
2,7216377,48,,62,,,,955
2,7216377,53,,62,,,,3632
2,7216377,55,,62,,,,2217
2,7216377,55,,62,,,,2216
2,7216509,53,,62,,,,16504
2,7216866,56,,62,,,,17300
2,7216955,54,,62,,,,2467
2,7217178,56,,62,,,,4078
2,7217178,53,,62,,,,5767
2,7217267,56,,62,,,,17079
2,7217311,53,,62,,,,16504
2,7217401,52,,62,,,,22350
2,7217490,54,,62,,,,2467
2,7217490,52,,62,,,,2462
2,7217667,54,,62,,,,8895
2,7217711,56,,62,,,,4078
2,7218022,52,,62,,,,2462
2,7218067,49,,62,,,,24390
2,7218112,56,,62,,,,10415
2,7218245,53,,62,,,,5767
2,7218245,52,,62,,,,8301
2,7218334,56,,62,,,,17300
2,7218379,54,,62,,,,9461
2,7218468,54,,62,,,,8895
2,7218736,49,,62,,,,44444
2,7218780,52,,62,,,,8301
2,7218913,53,,62,,,,10244
2,7218913,48,,62,,,,6367
2,7218913,48,,62,,,,2157
2,7218958,56,,62,,,,10415
2,7219002,54,,62,,,,9461
2,7219268,56,,62,,,,2180
2,7219268,54,,62,,,,2831
2,7219402,58,,62,,,,7592
2,7219402,54,,62,,,,1527
2,7219402,48,,62,,,,906
2,7219402,48,,62,,,,724
2,7219402,53,,62,,,,2754
2,7219402,55,,62,,,,1681
2,7219536,48,,62,,,,8113
2,7219670,48,,62,,,,2157
2,7219715,53,,62,,,,10244
2,7219804,56,,62,,,,2180
2,7219804,54,,62,,,,2831
2,7219849,54,,62,,,,12602
2,7220071,56,,62,,,,19964
2,7220295,49,,62,,,,44444
2,7220295,48,,62,,,,4389
2,7220383,48,,62,,,,6367
2,7220473,54,,62,,,,12602
2,7220563,48,,62,,,,8113
2,7220741,52,,62,,,,9175
2,7220831,56,,62,,,,19964
2,7220875,52,,62,,,,2604
2,7220965,48,,62,,,,7915
2,7221322,56,,62,,,,2494
2,7221366,52,,62,,,,9175
2,7221366,53,,62,,,,10317
2,7221411,52,,62,,,,2604
2,7221500,48,,62,,,,2748
2,7221589,54,,62,,,,2978
2,7221857,56,,62,,,,2494
2,7221902,48,,62,,,,4389
2,7222035,56,,62,,,,7163
2,7222079,54,,62,,,,10346
2,7222124,54,,62,,,,2978
2,7222169,53,,62,,,,10317
2,7222258,48,,62,,,,2748
2,7222391,58,,62,,,,7582
2,7222391,54,,62,,,,1525
2,7222391,48,,62,,,,905
2,7222391,48,,62,,,,723
2,7222391,53,,62,,,,2751
2,7222391,55,,62,,,,1678
2,7222436,48,,62,,,,7915
2,7222659,49,,62,,,,12133
2,7222882,54,,62,,,,10346
2,7223060,48,,62,,,,8535
2,7223238,52,,62,,,,13248
2,7223327,56,,62,,,,7163
2,7223327,54,,62,,,,7521
2,7223327,49,,62,,,,20207
2,7223372,56,,62,,,,2154
2,7223461,49,,62,,,,12133
2,7223774,53,,62,,,,13101
2,7223908,56,,62,,,,2154
2,7223908,54,,62,,,,2874
2,7223952,54,,62,,,,7521
2,7223952,49,,62,,,,17703
2,7223996,56,,62,,,,10370
2,7224309,54,,62,,,,13532
2,7224442,54,,62,,,,2874
2,7224487,49,,62,,,,20207
2,7224532,48,,62,,,,2676
2,7257152,54,,69,,,,25566
2,7257152,54,,69,,,,2417
2,7257197,55,,69,,,,4280
2,7257197,55,,69,,,,1897
2,7257197,48,,69,,,,3411
2,7257197,48,,69,,,,3741
2,7257329,52,,69,,,,12930
2,7257373,50,,69,,,,3819
2,7257373,50,,69,,,,44
2,7257463,52,,69,,,,2553
2,7257686,54,,69,,,,2417
2,7257730,55,,69,,,,1897
2,7257730,54,,69,,,,25566
2,7257775,56,,69,,,,11686
2,7257775,56,,69,,,,4085
2,7257775,49,,69,,,,28116
2,7257907,50,,69,,,,44
2,7257952,52,,69,,,,12930
2,7257952,48,,69,,,,3741
2,7257996,52,,69,,,,2553
2,7258085,55,,69,,,,4280
2,7258085,50,,69,,,,13757
2,7258307,56,,69,,,,4085
2,7258397,49,,69,,,,17645
2,7258397,49,,69,,,,36
2,7258485,48,,69,,,,3411
2,7258575,49,,69,,,,28116
2,7258575,48,,69,,,,4285
2,7258663,50,,69,,,,3819
2,7258753,50,,69,,,,13757
2,7258797,54,,69,,,,37609
2,7258931,49,,69,,,,36
2,7259065,56,,69,,,,11686
2,7259065,49,,69,,,,32461
2,7259420,54,,69,,,,37609
2,7259420,54,,69,,,,7371
2,7259553,49,,69,,,,17645
2,7259641,48,,69,,,,5088
2,7259686,55,,69,,,,6963
2,7259730,56,,69,,,,17443
2,7259819,52,,69,,,,26248
2,7259819,50,,69,,,,44868
2,7259864,56,,69,,,,2474
2,7259908,48,,69,,,,2344
2,7259997,55,,69,,,,1930
2,7260087,54,,69,,,,7371
2,7260131,50,,69,,,,29
2,7260175,48,,69,,,,4285
2,7260220,49,,69,,,,32461
2,7260265,54,,69,,,,28525
2,7260265,54,,69,,,,2315
2,7260398,56,,69,,,,2474
2,7260398,50,,69,,,,44868
2,7260443,52,,69,,,,26248
2,7260531,55,,69,,,,1930
2,7260664,48,,69,,,,2344
2,7260664,50,,69,,,,29
2,7260753,55,,69,,,,6963
2,7260797,54,,69,,,,2315
2,7260797,58,,69,,,,5841
2,7260797,53,,69,,,,2652
2,7260797,48,,69,,,,873
2,7260797,50,,69,,,,2316
2,7260842,56,,69,,,,17443
2,7260842,52,,69,,,,2697
2,7260930,54,,69,,,,28525
2,7260930,48,,69,,,,5088
2,7261020,53,,69,,,,19482
2,7261065,52,,69,,,,16126
2,7261243,54,,69,,,,28628
2,7261376,52,,69,,,,2697
2,7261688,52,,69,,,,16126
2,7261688,56,,69,,,,12776
2,7261732,52,,69,,,,8218
2,7261821,53,,69,,,,19482
2,7261821,48,,69,,,,14235
2,7261866,54,,69,,,,8389
2,7261866,49,,69,,,,29
2,7261911,54,,69,,,,28628
2,7261956,56,,69,,,,2294
2,7261956,49,,69,,,,14795
2,7262177,55,,69,,,,17044
2,7262355,52,,69,,,,8218
2,7262355,52,,69,,,,43478
2,7262399,49,,69,,,,29
